event_a,event_b,shared_scenarios_count,shared_scenarios,jaccard_similarity,total_scenarios_a,total_scenarios_b
SCExpChangedPacket,interaction:doodad_use,2,"harvest_chicken,pick_potato",0.5,3,3
SCExpChangedPacket,movement:movement_update,2,"pick_potato,quest_accept_and_turnin",0.3333,3,5
SCExpChangedPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.6667,3,2
SCExpChangedPacket,skill:cast_started,2,"harvest_chicken,pick_potato",0.5,3,3
SCExpChangedPacket,world:doodad_phase_changed,2,"harvest_chicken,pick_potato",0.4,3,4
SCGamePointChangedPacket,SCItemTaskSuccessPacket,2,"harvest_chicken,pick_potato",0.2,2,10
SCGamePointChangedPacket,SCOneUnitMovementPacket,2,"harvest_chicken,pick_potato",0.1429,2,14
SCGamePointChangedPacket,SCSkillEndedPacket,2,"harvest_chicken,pick_potato",0.2,2,10
SCGamePointChangedPacket,SCSkillFiredPacket,2,"harvest_chicken,pick_potato",0.2,2,10
SCGamePointChangedPacket,SCSkillStartedPacket,2,"harvest_chicken,pick_potato",0.5,2,4
SCGamePointChangedPacket,SCTargetChangedPacket,2,"harvest_chicken,pick_potato",0.1667,2,12
SCGamePointChangedPacket,SCTimeOfDayPacket,2,"harvest_chicken,pick_potato",0.1538,2,13
SCGamePointChangedPacket,SCUnitModelPostureChangedPacket,2,"harvest_chicken,pick_potato",0.1429,2,14
SCGamePointChangedPacket,SCUnitPointsPacket,2,"harvest_chicken,pick_potato",0.2,2,10
SCGamePointChangedPacket,interaction:doodad_use,2,"harvest_chicken,pick_potato",0.6667,2,3
SCGamePointChangedPacket,lifecycle:trace_started,2,"harvest_chicken,pick_potato",0.1429,2,14
SCGamePointChangedPacket,lifecycle:trace_stopped,2,"harvest_chicken,pick_potato",0.1538,2,13
SCGamePointChangedPacket,movement:move_begin,2,"harvest_chicken,pick_potato",0.2222,2,9
SCGamePointChangedPacket,movement:move_stop,2,"harvest_chicken,pick_potato",0.2222,2,9
SCGamePointChangedPacket,packet:packet_in,2,"harvest_chicken,pick_potato",0.1429,2,14
SCGamePointChangedPacket,packet:packet_out,2,"harvest_chicken,pick_potato",0.1429,2,14
SCGamePointChangedPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",1.0,2,2
SCGamePointChangedPacket,skill:cast_started,2,"harvest_chicken,pick_potato",0.6667,2,3
SCGamePointChangedPacket,skill:skill_requested,2,"harvest_chicken,pick_potato",0.2222,2,9
SCGamePointChangedPacket,world:doodad_phase_changed,2,"harvest_chicken,pick_potato",0.5,2,4
SCICSCashPointPacket,SCItemTaskSuccessPacket,2,"pick_potato,quest_accept_and_turnin",0.2,2,10
SCICSCashPointPacket,SCOneUnitMovementPacket,2,"pick_potato,quest_accept_and_turnin",0.1429,2,14
SCICSCashPointPacket,SCSkillEndedPacket,2,"pick_potato,quest_accept_and_turnin",0.2,2,10
SCICSCashPointPacket,SCSkillFiredPacket,2,"pick_potato,quest_accept_and_turnin",0.2,2,10
SCICSCashPointPacket,SCSkillStartedPacket,2,"pick_potato,quest_accept_and_turnin",0.5,2,4
SCICSCashPointPacket,SCTargetChangedPacket,2,"pick_potato,quest_accept_and_turnin",0.1667,2,12
SCICSCashPointPacket,SCTimeOfDayPacket,2,"pick_potato,quest_accept_and_turnin",0.1538,2,13
SCICSCashPointPacket,SCUnitModelPostureChangedPacket,2,"pick_potato,quest_accept_and_turnin",0.1429,2,14
SCICSCashPointPacket,SCUnitPointsPacket,2,"pick_potato,quest_accept_and_turnin",0.2,2,10
SCICSCashPointPacket,lifecycle:trace_started,2,"pick_potato,quest_accept_and_turnin",0.1429,2,14
SCICSCashPointPacket,lifecycle:trace_stopped,2,"pick_potato,quest_accept_and_turnin",0.1538,2,13
SCICSCashPointPacket,movement:move_begin,2,"pick_potato,quest_accept_and_turnin",0.2222,2,9
SCICSCashPointPacket,movement:move_stop,2,"pick_potato,quest_accept_and_turnin",0.2222,2,9
SCICSCashPointPacket,movement:movement_update,2,"pick_potato,quest_accept_and_turnin",0.4,2,5
SCICSCashPointPacket,packet:packet_in,2,"pick_potato,quest_accept_and_turnin",0.1429,2,14
SCICSCashPointPacket,packet:packet_out,2,"pick_potato,quest_accept_and_turnin",0.1429,2,14
SCICSCashPointPacket,skill:skill_requested,2,"pick_potato,quest_accept_and_turnin",0.2222,2,9
SCItemTaskSuccessPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.2,10,2
SCOneUnitMovementPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.1429,14,2
SCSkillEndedPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.2,10,2
SCSkillFiredPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.2,10,2
SCSkillStartedPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.5,4,2
SCTargetChangedPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.1667,12,2
SCTimeOfDayPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.1538,13,2
SCUnitModelPostureChangedPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.1429,14,2
SCUnitPointsPacket,resource:labor_changed,2,"harvest_chicken,pick_potato",0.2,10,2
interaction:doodad_use,lifecycle:trace_stopped,2,"harvest_chicken,pick_potato",0.1429,3,13
interaction:doodad_use,resource:labor_changed,2,"harvest_chicken,pick_potato",0.6667,3,2
lifecycle:trace_started,resource:labor_changed,2,"harvest_chicken,pick_potato",0.1429,14,2
lifecycle:trace_stopped,resource:labor_changed,2,"harvest_chicken,pick_potato",0.1538,13,2
lifecycle:trace_stopped,skill:cast_started,2,"harvest_chicken,pick_potato",0.1429,13,3
movement:move_begin,resource:labor_changed,2,"harvest_chicken,pick_potato",0.2222,9,2
movement:move_stop,resource:labor_changed,2,"harvest_chicken,pick_potato",0.2222,9,2
packet:packet_in,resource:labor_changed,2,"harvest_chicken,pick_potato",0.1429,14,2
packet:packet_out,resource:labor_changed,2,"harvest_chicken,pick_potato",0.1429,14,2
resource:labor_changed,skill:cast_started,2,"harvest_chicken,pick_potato",0.6667,2,3
resource:labor_changed,skill:skill_requested,2,"harvest_chicken,pick_potato",0.2222,2,9
resource:labor_changed,world:doodad_phase_changed,2,"harvest_chicken,pick_potato",0.5,2,4
CSChangeMateTargetPacket,CSChangeTargetPacket,2,"mount_horse,quest_accept_and_turnin",0.2,3,9
CSChangeMateTargetPacket,CSMountMatePacket,2,"mount_horse,quest_accept_and_turnin",0.6667,3,2
CSChangeMateTargetPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.6667,3,2
CSChangeTargetPacket,CSCreateSkillControllerPacket,2,"mount_horse,quest_accept_and_turnin",0.1818,9,4
CSChangeTargetPacket,CSMountMatePacket,2,"mount_horse,quest_accept_and_turnin",0.2222,9,2
CSChangeTargetPacket,SCMateSpawnedPacket,2,"mount_horse,quest_accept_and_turnin",0.2,9,3
CSChangeTargetPacket,SCMateStatePacket,2,"mount_horse,quest_accept_and_turnin",0.2,9,3
CSChangeTargetPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.2222,9,2
CSChangeTargetPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.2222,9,2
CSChangeTargetPacket,SCUnitStatePacket,2,"mount_horse,quest_accept_and_turnin",0.1818,9,4
CSCreateSkillControllerPacket,CSMountMatePacket,2,"mount_horse,quest_accept_and_turnin",0.5,4,2
CSCreateSkillControllerPacket,CSUnMountMatePacket,2,"dismount_horse,quest_accept_and_turnin",0.5,4,2
CSCreateSkillControllerPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.5,4,2
CSCreateSkillControllerPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.5,4,2
CSCreateSkillControllerPacket,movement:movement_update,2,"dismount_horse,quest_accept_and_turnin",0.2857,4,5
CSInteractNPCEndPacket,lifecycle:trace_stopped,2,"quest_accept_and_turnin,talk_npc",0.1429,3,13
CSMountMatePacket,CSMoveUnitPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,CSStartSkillPacket,2,"mount_horse,quest_accept_and_turnin",0.2222,2,9
CSMountMatePacket,PingPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,PongPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,SCChatMessagePacket,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,SCItemTaskSuccessPacket,2,"mount_horse,quest_accept_and_turnin",0.2,2,10
CSMountMatePacket,SCMateSpawnedPacket,2,"mount_horse,quest_accept_and_turnin",0.6667,2,3
CSMountMatePacket,SCMateStatePacket,2,"mount_horse,quest_accept_and_turnin",0.6667,2,3
CSMountMatePacket,SCOneUnitMovementPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,SCSkillEndedPacket,2,"mount_horse,quest_accept_and_turnin",0.2,2,10
CSMountMatePacket,SCSkillFiredPacket,2,"mount_horse,quest_accept_and_turnin",0.2,2,10
CSMountMatePacket,SCTargetChangedPacket,2,"mount_horse,quest_accept_and_turnin",0.1667,2,12
CSMountMatePacket,SCTimeOfDayPacket,2,"mount_horse,quest_accept_and_turnin",0.1538,2,13
CSMountMatePacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",1.0,2,2
CSMountMatePacket,SCUnitModelPostureChangedPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,SCUnitPointsPacket,2,"mount_horse,quest_accept_and_turnin",0.2,2,10
CSMountMatePacket,SCUnitStatePacket,2,"mount_horse,quest_accept_and_turnin",0.5,2,4
CSMountMatePacket,lifecycle:trace_started,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,lifecycle:trace_stopped,2,"mount_horse,quest_accept_and_turnin",0.1538,2,13
CSMountMatePacket,packet:packet_in,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,packet:packet_out,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
CSMountMatePacket,skill:instant_cast,2,"mount_horse,quest_accept_and_turnin",0.3333,2,6
CSMountMatePacket,skill:skill_requested,2,"mount_horse,quest_accept_and_turnin",0.2222,2,9
CSMoveUnitPacket,CSUnMountMatePacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,14,2
CSMoveUnitPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,14,2
CSMoveUnitPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,14,2
CSMoveUnitPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,14,2
CSStartSkillPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.2222,9,2
CSStartSkillPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.2222,9,2
CSUnMountMatePacket,PingPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CSUnMountMatePacket,PongPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CSUnMountMatePacket,SCChatMessagePacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CSUnMountMatePacket,SCOneUnitMovementPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CSUnMountMatePacket,SCSkillEndedPacket,2,"dismount_horse,quest_accept_and_turnin",0.2,2,10
CSUnMountMatePacket,SCSkillFiredPacket,2,"dismount_horse,quest_accept_and_turnin",0.2,2,10
CSUnMountMatePacket,SCTargetChangedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1667,2,12
CSUnMountMatePacket,SCTimeOfDayPacket,2,"dismount_horse,quest_accept_and_turnin",0.1538,2,13
CSUnMountMatePacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",1.0,2,2
CSUnMountMatePacket,SCUnitModelPostureChangedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CSUnMountMatePacket,SCUnitPointsPacket,2,"dismount_horse,quest_accept_and_turnin",0.2,2,10
CSUnMountMatePacket,lifecycle:trace_started,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CSUnMountMatePacket,lifecycle:trace_stopped,2,"dismount_horse,quest_accept_and_turnin",0.1538,2,13
CSUnMountMatePacket,movement:move_begin,2,"dismount_horse,quest_accept_and_turnin",0.2222,2,9
CSUnMountMatePacket,movement:move_stop,2,"dismount_horse,quest_accept_and_turnin",0.2222,2,9
CSUnMountMatePacket,movement:movement_update,2,"dismount_horse,quest_accept_and_turnin",0.4,2,5
CSUnMountMatePacket,packet:packet_in,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CSUnMountMatePacket,packet:packet_out,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CompressedGamePackets,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.5,4,2
FastPingPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,3,2
FastPongPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,3,2
PingPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,14,2
PingPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,14,2
PingPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,14,2
PongPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,14,2
PongPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,14,2
PongPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,14,2
SCAggroTargetChangedPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,3,2
SCAiAggroPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.2857,7,2
SCBuffCreatedPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,3,2
SCBuffRemovedPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,3,2
SCChatMessagePacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,14,2
SCChatMessagePacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,14,2
SCChatMessagePacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,14,2
SCCombatClearedPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,3,2
SCCombatFirstHitPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,3,2
SCDoodadCreatedPacket,lifecycle:trace_stopped,2,"place_chick,quest_accept_and_turnin",0.1429,3,13
SCItemTaskSuccessPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.2,10,2
SCMateSpawnedPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.6667,3,2
SCMateStatePacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.6667,3,2
SCOneUnitMovementPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,14,2
SCOneUnitMovementPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,14,2
SCOneUnitMovementPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,14,2
SCQuestContextUpdatedPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,3,2
SCSkillEndedPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.2,10,2
SCSkillEndedPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.2,10,2
SCSkillEndedPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.2,10,2
SCSkillFiredPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.2,10,2
SCSkillFiredPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.2,10,2
SCSkillFiredPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.2,10,2
SCTargetChangedPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.1667,12,2
SCTargetChangedPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.1667,12,2
SCTargetChangedPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1667,12,2
SCTimeOfDayPacket,SCUnitAttachedPacket,2,"mount_horse,quest_accept_and_turnin",0.1538,13,2
SCTimeOfDayPacket,SCUnitDamagedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.1538,13,2
SCTimeOfDayPacket,SCUnitDetachedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1538,13,2
SCUnitAttachedPacket,SCUnitModelPostureChangedPacket,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
SCUnitAttachedPacket,SCUnitPointsPacket,2,"mount_horse,quest_accept_and_turnin",0.2,2,10
SCUnitAttachedPacket,SCUnitStatePacket,2,"mount_horse,quest_accept_and_turnin",0.5,2,4
SCUnitAttachedPacket,lifecycle:trace_started,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
SCUnitAttachedPacket,lifecycle:trace_stopped,2,"mount_horse,quest_accept_and_turnin",0.1538,2,13
SCUnitAttachedPacket,packet:packet_in,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
SCUnitAttachedPacket,packet:packet_out,2,"mount_horse,quest_accept_and_turnin",0.1429,2,14
SCUnitAttachedPacket,skill:instant_cast,2,"mount_horse,quest_accept_and_turnin",0.3333,2,6
SCUnitAttachedPacket,skill:skill_requested,2,"mount_horse,quest_accept_and_turnin",0.2222,2,9
SCUnitDamagedPacket,SCUnitDeathPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.6667,2,3
SCUnitDamagedPacket,SCUnitModelPostureChangedPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,2,14
SCUnitDamagedPacket,SCUnitPointsPacket,2,"combat_basic_ranged,quest_accept_and_turnin",0.2,2,10
SCUnitDamagedPacket,lifecycle:trace_started,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,2,14
SCUnitDamagedPacket,lifecycle:trace_stopped,2,"combat_basic_ranged,quest_accept_and_turnin",0.1538,2,13
SCUnitDamagedPacket,packet:packet_in,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,2,14
SCUnitDamagedPacket,packet:packet_out,2,"combat_basic_ranged,quest_accept_and_turnin",0.1429,2,14
SCUnitDamagedPacket,skill:instant_cast,2,"combat_basic_ranged,quest_accept_and_turnin",0.3333,2,6
SCUnitDamagedPacket,skill:skill_requested,2,"combat_basic_ranged,quest_accept_and_turnin",0.2222,2,9
SCUnitDetachedPacket,SCUnitModelPostureChangedPacket,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
SCUnitDetachedPacket,SCUnitPointsPacket,2,"dismount_horse,quest_accept_and_turnin",0.2,2,10
SCUnitDetachedPacket,lifecycle:trace_started,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
SCUnitDetachedPacket,lifecycle:trace_stopped,2,"dismount_horse,quest_accept_and_turnin",0.1538,2,13
SCUnitDetachedPacket,movement:move_begin,2,"dismount_horse,quest_accept_and_turnin",0.2222,2,9
SCUnitDetachedPacket,movement:move_stop,2,"dismount_horse,quest_accept_and_turnin",0.2222,2,9
SCUnitDetachedPacket,movement:movement_update,2,"dismount_horse,quest_accept_and_turnin",0.4,2,5
SCUnitDetachedPacket,packet:packet_in,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
SCUnitDetachedPacket,packet:packet_out,2,"dismount_horse,quest_accept_and_turnin",0.1429,2,14
CSRemoveMatePacket,CSSendChatMessagePacket,1,summon_dismiss_pet,0.0909,2,10
CSSendChatMessagePacket,SCUnitsRemovedPacket,1,summon_dismiss_pet,0.0833,10,3
CSBuyItemsPacket,CSChangeTargetPacket,1,human_potato_plant,0.1,2,9
CSBuyItemsPacket,CSCreateDoodadPacket,1,human_potato_plant,0.3333,2,2
CSBuyItemsPacket,CSInteractNPCEndPacket,1,human_potato_plant,0.25,2,3
CSBuyItemsPacket,CSStartSkillPacket,1,human_potato_plant,0.1,2,9
CSBuyItemsPacket,SCDoodadCreatedPacket,1,human_potato_plant,0.25,2,3
CSBuyItemsPacket,SCDoodadPhaseChangedPacket,1,human_potato_plant,0.25,2,3
CSBuyItemsPacket,SCDoodadsCreatedPacket,1,human_potato_plant,0.2,2,4
CSBuyItemsPacket,SCDoodadsRemovedPacket,1,human_potato_plant,0.2,2,4
CSBuyItemsPacket,SCSkillEndedPacket,1,human_potato_plant,0.0909,2,10
CSBuyItemsPacket,SCSkillFiredPacket,1,human_potato_plant,0.0909,2,10
CSBuyItemsPacket,SCSkillStartedPacket,1,human_potato_plant,0.2,2,4
CSBuyItemsPacket,SCTargetChangedPacket,1,human_potato_plant,0.0769,2,12
CSBuyItemsPacket,SCUnitPointsPacket,1,human_potato_plant,0.0909,2,10
CSBuyItemsPacket,interaction:doodad_use,1,human_potato_plant,0.25,2,3
CSBuyItemsPacket,marker:mark,1,human_potato_plant,0.5,2,1
CSBuyItemsPacket,movement:move_begin,1,human_potato_plant,0.1,2,9
CSBuyItemsPacket,movement:move_stop,1,human_potato_plant,0.1,2,9
CSBuyItemsPacket,movement:movement_update,1,human_potato_plant,0.1667,2,5
CSBuyItemsPacket,skill:cast_started,1,human_potato_plant,0.25,2,3
CSBuyItemsPacket,skill:skill_requested,1,human_potato_plant,0.1,2,9
CSBuyItemsPacket,world:doodad_created,1,human_potato_plant,0.3333,2,2
CSBuyItemsPacket,world:doodad_phase_changed,1,human_potato_plant,0.2,2,4
CSChangeTargetPacket,CSCreateDoodadPacket,1,human_potato_plant,0.1,9,2
CSChangeTargetPacket,marker:mark,1,human_potato_plant,0.1111,9,1
CSChangeTargetPacket,world:doodad_created,1,human_potato_plant,0.1,9,2
CSCreateDoodadPacket,CSInteractNPCEndPacket,1,human_potato_plant,0.25,2,3
CSCreateDoodadPacket,CSInteractNPCPacket,1,human_potato_plant,0.1429,2,6
CSCreateDoodadPacket,CSStartInteractionPacket,1,human_potato_plant,0.1429,2,6
CSCreateDoodadPacket,CSStartSkillPacket,1,human_potato_plant,0.1,2,9
CSCreateDoodadPacket,SCAiAggroPacket,1,human_potato_plant,0.125,2,7
CSCreateDoodadPacket,SCDoodadPhaseChangedPacket,1,human_potato_plant,0.25,2,3
CSCreateDoodadPacket,SCDoodadsCreatedPacket,1,human_potato_plant,0.2,2,4
CSCreateDoodadPacket,SCDoodadsRemovedPacket,1,human_potato_plant,0.2,2,4
CSCreateDoodadPacket,SCNpcInteractionSkillListPacket,1,human_potato_plant,0.1429,2,6
CSCreateDoodadPacket,SCSkillEndedPacket,1,human_potato_plant,0.0909,2,10
CSCreateDoodadPacket,SCSkillFiredPacket,1,human_potato_plant,0.0909,2,10
CSCreateDoodadPacket,SCSkillStartedPacket,1,human_potato_plant,0.2,2,4
CSCreateDoodadPacket,SCTargetChangedPacket,1,human_potato_plant,0.0769,2,12
CSCreateDoodadPacket,SCTimeOfDayPacket,1,human_potato_plant,0.0714,2,13
CSCreateDoodadPacket,SCUnitPointsPacket,1,human_potato_plant,0.0909,2,10
CSCreateDoodadPacket,interaction:doodad_use,1,human_potato_plant,0.25,2,3
